PM418-2,Pharmacology Written Papers
PM418-3,Pharmacology Written Papers
PM418-4,Pharmacology Written Papers
PM418-5,Pharmacology Written Papers
PM521-1,Pharmacology
PO202-CB1,Introduction to Pharmacology
PO2102-1,Microbiology
PO305-CB1,Pharmacology in Health & Disease
PO305-1,Pharmacology in Health & Disease
PO202-1,Introduction to Pharmacology
PO102-1,Podiatry Theory 1
PS122-1,Introductory Psychology 1
PS124-1,Introductory Psychology 2
PS151-1,Health Psychology
PS159-1,Psychology 2: Health & Social Psychology
PS214-1,Developmental Psychology 1
PS219-1,Research Methods in Psychology
PS220-1,Psychology of Learning
PS3100-1,Historical and Conceptual Issues in Psychology
PS320-1,Memory & Cognition
PS322-1,Health Psychology
PS329-1,Service Learning in Psychology
PS334-1,Applied Behaviour Analysis
PS339-1,Behavioural Medicine
PS340-1,Neuropsychology
PS343-1,Pediatric Clinical Behavioural Interventions
PS405-1,Advanced Research Methods in Psychology
PS407-1,"Forensic, Abnormal & Clinical Psychology"
PS415-1,"Perception, Attention & Performance"
PS416-1,Applied Organisational Psychology
PS419-1,"Relational Frame Theory, Language & Cognition"
PS427-1,"Forensic, Abnormal & Clinical Psychology"
PS576-1,Foundations of Health Psychology
PS577-1,Models of Health-related Behaviour and Cognition
PS579-1,Research Methods in Health Psychology
PS587-1,Psychological Processes in Illness and Health Care
PS588-1,Biobehavioural Processes in Health and Illness
PS317-1,History of Psychology & Current Issues
PS585-1,Perspectives in Health Psychology
PS541-1,Applied Health Psychology
PS580-1,Psychosomatic Influences on Health
PS129-1,Developmental Psychology I
PS130-1,Psychology of Learning
PS127-1,Introductory Psychology 2
PS321-1,Development Psychology 2
PS332-1,Cognitive Neuropsychology
PS578-1,Health Psychology in Applied Settings
PS126-1,Introductory Psychology 1
PS417-1,Psychology of Aesthetics & the Arts
PS418-1,Issues in the Cognitive Neurosciences
PS581-1,Current Issues in Health Psychology
PS217-1,Cognitive Psychology
PS318-1,Psychological Measurement
PS510-1,"Ethics, Assessment & Intervention"
PS511-1,Behaviour Change Procedures
PS512-1,Principles of Applied Behaviour Analysis
PS513-1,Research Methods & Design
PS516-1,Clinical Behavioural Interventions & Person Centred Behavioural Procedures
PS517-1,Advanced Principles in Applied Behaviour Analysis
PS518-1,Advanced Research Methods and Design
PS519-1,Developmental Disorders
SC817-1,Working with People with a Disability
SC824-1,Introduction to Social Research Skills
SC827-1,Research Methodology in the Social Sciences
SC828-1,Social Care Theory and Practice 1
SC830-1,Health and Social Care Services
SC850-1,Social Care Theory & Practice 2
SC855-1,Working with Children and Young People
SC810-1,Working With Older People
SG111-1,Early & Medieval History of the Celts
SG116-1,"Celtic Mythology, Religion & Folklore"
SG221-1,Medieval Irish Language I
SG222-1,Medieval Irish Language II
SG317-1,Medieval Irish Language III
SG319-1,Medieval Irish Language IV
SG510-1,Grammar of Old & Middle Irish I
SG511-1,Grammar of Old & Middle Irish II
SG523-1,Readings in Medieval Irish (B): Law Texts
SG524-1,Readings in Medieval Irish (D): Allegory and Mythology
SG525-1,Readings in Medieval Irish (C): Poetry
SG526-1,Readings in Medieval Irish (A): Prose Tales
SG513-1,Reading in Medieval Irish
SG515-1,Comparative Linguistics
SG218-1,"Families, Filí & Fools of the Celts"
SG219-1,The Celtic Languages in the Modern World
SG312-1,Saints & Sinners in the Celtic World
SG201-1,Medieval Irish Language I
SG216-1,The Stories of Medieval Wales
SG304-1,Medieval Irish Language II
SG308-1,Aspects of Literature in Irish in the 18th & 19th Centuries
SG310-1,Twentieth-Century Welsh Literature
SG203-1,Celtic Culture & Society I
SG204-1,Celtic Culture & Society II
SG214.II-1,"Poets & Courts: Irish, Scottish Gaelic & Welsh Literature c.1150-1400"
SG309-1,Aspects of Scottish Gaelic Literature in the 18th & 19th Centuries
SG353-1,Téacsanna Rúraíochta 1
SG356-1,Scéalaíocht Na Ríthe
SH102-1,Spanish Language I (Beginners)
SH1100-1,Intensive Beginners Spanish Language and Culture
SH1101-1,Intermediate Spanish Language and Culture
SH140-1,Intermediate Spanish Language
SH216-1,Spanish Language II (Applied)
SH216-2,Spanish Language II (Applied)
SH224-1,Spanish Language II (Law/IT)
SH226-1,Spanish Language II A
SH227-1,Spanish Language II B
SH228-1,Spanish Language II C
SH232-1,Hispanic Literature & Culture I
SH233-1,Hispanic Literature & Culture II
SH325-1,Spanish Language III (Law)
SH336-1,Hispanic Literature & Culture III
SH337-1,Hispanic Literature & Culture IV
SH358.II-2,Spanish Language III (Applied)
SH112-1,Beginners Spanish Language I
SH113-1,Beginners Spanish Language II
SH131-1,Intermediate Spanish Language I
SH132-1,Intermediate Spanish Language II
SH216.II-1,Spanish Language II (Applied)
SH340-2,Spanish Language IV
SH505-1,Translation Studies I
SH342-1,Traducción y Contexto
SH350.II-1,Spanish for Visiting Students III (Commerce)
SH530-1,Latin-American Literature I
SH233.R-1,Hispanic Literature & Culture II
SH301-1,Spanish Language III
SH301-2,Spanish Language III
SH328-1,Latin American Literature & Culture III
SH531-1,Latin-American Literature II
SH101-1,Spanish Language I (Advanced)
SH114-1,Advanced Spanish Language 1
SH116-1,Advanced Spanish Language 2
SH214-1,Modern Spanish Theatre
SH218-1,Latin American Literature and Culture 1
SH223-1,Modern Spanish Fiction
SH316-1,Latin American Literature And Culture II
SH317-1,Golden Age Literature And Culture
SH320-1,Hispanic Crime Narrative
SH323-1,"Spanish in Context: Discourse, Use & Function in Spanish"
SH334.II-1,"Spanish Language for Visiting Students, Level 3"
SH334.II-2,"Spanish Language for Visiting Students, Level 3"
SH335-1,Contemporary Latin American Studies
SH355-1,Economic And Social Spanish III
SH357-1,Economic And Social Spanish IV
SH358.II-1,Spanish Language III (Applied)
SH359-1,Economic And Social Spanish III
SH515-1,Text & Document Translation (Spanish)
SH550-1,Advanced Language Skills (Spanish)
SH550-2,Advanced Language Skills (Spanish)
SH212-1,Economic And Social Spanish I
SH213-1,Economic And Social Spanish II
SH215-1,Introduction To Spanish Lyrical Poetry
SH219-1,Spanish Language II (Written)
SH219-2,Spanish Language II (Written)
SH225-1,Economic And Social Spanish I
SH234.II-1,"Spanish Language for Visiting Students, Level 2"
SH234.II-2,"Spanish Language for Visiting Students, Level 2"
SH258-1,Introduction to Sociolinguistics
SH288-1,Introduction To Linguistics
SH326-1,Spanish Sociolinguistics
SH327-1,Latin American Cinema
SH500-1,Spanish
SH502-1,Translation
SH503-1,Latin-American Novel 1
SH504-1,Latin-American Novel II
SH510-1,Temas hispánicos
SI206-1,Introduction to Physiology and Gastrointestinal
SI207-1,Nerve and Muscle
SI208-1,Cardiovascular Physiology
SI209-CB1,Neurophysiology
SI210-1,Health & Safety Physiology
SI212-1,Respiratory Physiology
SI311-1,Neurophysiology
SI312-1,Endocrinology
SI317-1,Human Body Function
SI317-2,Human Body Function
SI326-1,Advanced Cardiovascular Physiology
SI328-1,Exercise Physiology
SI329-CB1,Laboratory Methods in Physiology
SI408-1,Immunology
SI4101-1,Case Based Physiology
SI4102-1,Science Communication Skills
SI422-1,Advanced Neurophysiology
SI432-1,Pathophysiology
SI435-1,Research Project
SI437-1,Reproduction Development and Aging
SI438-1,Advanced Gastrointestinal Physiology
SI209-1,Neurophysiology
SI320-CB1,Exercise Physiology For Engineers
SI428-1,Research Methods in Physiology
SI439-1,Cellular Physiology
SI204-1,Physiology for Sports & Exercise Engineering I
SI205-1,Physiology for Sports & Exercise Engineering II
SI216-1,Physiology I
SI218-1,Physiology II
SI319-1,"Reproduction, Development and Aging"
SI324-1,Advanced Gastrointestinal Physiology
SI424-1,Advanced Techniques in Physiology
SI433-1,Advanced Cardiovascular and Microcirculatory Physiology
SI314-1,Integrative Physiology
SI431-1,Therapeutics
SI434-1,Advanced Gastrointestinal Physiology
SI425-1,Scientific Writing
SI430-1,Advanced Cardivascular Physiology
SI316-1,Cell Physiology
SI423-1,"Reproduction, Growth & Development"
SI102-1,Physiology
SI110-1,Introduction to Physiology
SI203-1,Endocrinology
SI412-1,Physiology Written Papers
SI412-2,Physiology Written Papers
SI412-3,Physiology Written Papers
SI412-4,Physiology Written Papers
SI413-1,Physiology Written Papers
SI413-2,Physiology Written Papers
SI413-3,Physiology Written Papers
SI413-4,Physiology Written Papers
SL122-1,Phonetics & Phonology
SL128-1,Communication Impairments & Dysphagia 1
SL225-1,Communication Impairments & Dysphagia 2
SL321-1,Psychology 3
SL327-1,Communication Impairments & Dysphagia 3
SL123-1,Communication Impairments 1
SL224-1,Communication Impairments 2
SL326-1,Communication and Swallowing Impairments 3
SL306-1,Fluency Impairments
SL209-1,Motor Speech Disorders
SL217-1,Aphasia
SL316-1,Dysphagia
SL110-1,Introduction to Linguistics
SL111-1,Phonetics
SL113-1,Audiology
SL115-1,Introduction to Clinical Skills and Principles of Assessment
SPL306-1,Child Protection & Welfare
SPL307-1,Youth Work Principles & Practice
SPL310-1,Project Planning & Evaluation
SPL312-1,Issues in Contemporary Families
SPL309-1,"Geographies of Children, Youth & Families"
SP109-1,Public and Social Policy in Ireland
SP157-1,Introduction to Youth & Family
SP158-1,Introduction to Politics & Sociology
SP159-1,Concepts and Practices of Politics & Sociology
SP155-1,Understanding Politics & Society
SP156-1,Trajectories of Social & Political Change
SP128-1,Introduction to Politics & Society
SP129-1,Social & Political Change
SP212-1,Classical Social Thought
SP215.II-1,Modern Political Thought
SP216-1,European Politics
SP216.I-1,European Politics
SP219-1,Political Sociology
SP220-1,Methods For Social And Political Science
SP226-1,Comparative Themes In Society And Politics
SP227-1,Public Administration
SP234-1,International Relations
SP235-1,Social Issues and Policy Responses
SP238-1,Conflict Transformation
SP239-1,Youth Development
SP240-1,Family Law
SP242-1,Communities in Focus
SP243-1,Understanding Family and Society
SP248-1,Quantitative Research Methods
SP233-1,European Politics
SP247-1,Green Political Thought and Ecological Practice
SP293-1,Sociology And Politics Of The European Project
SP212.II-1,Classical Social Thought
SP215-1,Modern Political Thought
SP213-1,European Societies
SP245-1,Modern Political Thought
SP220.I-1,Methods for Social & Political Science
SP305-1,Comparative Public Policy
SP404-1,Development And Change
SP405-1,Contemporary Social Thought
SP406-1,Principles Of Political Theory
SP470-1,Politics In The Republic Of Ireland
SP424.I-1,Introduction to Northern Ireland Politics
SP424.II-1,Introduction to Northern Ireland Politics
SP514-1,Policy Seminar
SP501-1,Industrial Sociology.
SP508-1,Theories of the Policy Process
SP647.I-1,Northern Ireland: The Politics of a Divided Society
SP647.II-1,Northern Ireland: The Politics of a Divided Society
ST1100-1,Engineering Statistics
ST112-1,Probability
ST113-1,Statistics
ST2101-1,Introduction to Probability and Statistics
ST235-1,Probability
ST236-1,Statistical Inference
ST237-1,Introduction to Statistical Data and Probability
ST238-1,Introduction to Statistical Inference
ST311-1,Applied Statistics I
ST312-1,Applied Statistics II
ST313-1,Applied Regression Models
ST314-1,Introduction to Biostatistics
ST412-1,Stochastic Processes
ST415-1,Probability Theory and Applications
ST413-1,Statistical Modelling
ST500-1,Advanced Engineering Statistics
SU604-1,Surgery
SU601.R-1,Surgery
SU200-1,Organ Failure
SY501-1,Psychiatry
TI150-1,Principles of Human Geography
TI151-1,Principles of Physical Geography
TI216-1,Aimsir Agus Aeraid/ Weather And Climate
TI235-1,Biogeography
TI236-1,Environmental Planning: Principles & Processes
TI254-1,"Space, Place and the Irish Landscape"
TI255-1,Earth Surface Landforms and Processes
TI258-1,Rural Environments: Sustainability & Management
TI308-1,Quaternary Environments
TI326-1,War & Representation: Spaces & Politics of the Media
TI338-1,Palaeoecology - Reconstructing Past Environments
TI369-1,Geographical Perspectives on Rural Change
TI217-1,An Tireolaiocht Uirbeach/ Urban Geography
TI225-1,Specialism Four (Physical Geography)
TI229-1,"Political & Cutural Geography: Identity, Race & the Nation"
ZO208-1,Invertebrate Biology
ZO209-1,Vertebrate Zoology
ZO315-1,Applied Ecology
ZO316-1,Developmental Biology
ZO317-1,Evolutionary Biology
ZO318-1,Geographic Information Systems and Biostatistics
ZO319-1,Marine Zoology
ZO320-1,Concepts in Population & Community Ecology
ZO413-1,Advanced Topics in Developmental Biology
ZO414-1,Advanced Zoology Topics
ZO417-1,Marine & Coastal Ecology
ZO418-1,Phylogenetics & Conservation
ZO207-1,Comparative and Adaptive Physiology
ZO205-1,Invertebrate Zoology
ZO206-1,Vertebrate Zoology
ZO313-1,Evolutionary & Developmental Zoology
ZO314-1,Principles of Animal Ecology
ZO408-1,Terrestrial & Freshwater Ecology
ZO409-1,"Evoluntionary, Developmental & Marine Zoology"
ZO403-1,Environmental Zoology
ZO410-1,Specialist Topics
ZO421-1,Marine Zoology
ZO301-1,Zoology
ZO404-1,Zoology Paper I
ZO405-1,Zoology Paper II
ZO406-1,Zoology Paper III
AY104-1,Introduction to Financial Accounting
AY536-1,Advanced Financial Accounting
AY516-1,Management Accounting And Finance
ME322-1,Thermodynamics and Heat Transfer
MA2102-1,Mathematics and Applied Mathematics II
AJ103-1,Journalists at Work
AN224-1,Structure of the Fundamental Tissues
TI226-1,Specialism Five (Human Geography)
AN323-1,Human Anatomy
AN412-1,Anatomy Written Papers
AR345-1,Gaelic & Colonial Society 1350-1650
AN101-1,Anatomy
TI309-1,Natural Hazards: Incidence & Management
TI334-1,Advanced Environmental Geography
TI222-1,Geographical Perspectives
TI223-1,Introduction To GIS
TI311-1,Advanced Gis
TI316-1,Historical Geography
TI330-1,Social Issues in Geography
AN219-1,Cell Biology
AN101-2,Anatomy
AN102-1,Foundations in Medical Biology
AN103-1,Contemporary Topics in Medicine
AN110-1,Introduction to Anatomy/Musculoskeletal
AN111-1,Anatomy
AN111-2,Anatomy
AN210-1,Histology
AN211-1,Human Gross Anatomy
AN212-1,Cell Biology and Histology
AN213-1,Human Gross Anatomy
AN214-1,Human Gross Anatomy
AN216-1,Reproduction & Development
AN217-1,Human Anatomy
AN218-1,Human Anatomy
AN220.I-1,Human Anatomy I
AN220.II-1,Human Anatomy II
AN221-1,Human Anatomy I
AN222-1,Human Anatomy II
AN223-1,Embryology & Development
AN225-1,Human Gross Anatomy
AN226-1,Systems Histology
TI368-1,Fundamentals of Aeolian Geomorphology
TI230-1,Economic Geography
TI238-1,Global Urbanisation
TI253-1,Spatial Planning of the Marine Environment
TI312-1,Geographies Of Rural Development
TI313-1,Specialism 1 (Physical Geography)
TI332-1,Local Development: Theory and Practice
TI343-1,Geographies of Sustainable Consumption
TI219-1,Environment And Landforms/An Timpeallacht Agus Tirgneithiocht
TI231-1,Geography of Health
TI250-1,A Critical Introduction to Nature Power & Society
TI319-1,Population Geography
TI244-1,Developmental Geography
TI248-1,Coastal Environments
TI341-1,River Systems: Hydrology & Geomorphology
TI103-1,Foundations in Human Geography
TI106-1,Foundations in Physical Geography
TI215-1,An Hidreolaiocht/ Hydrology
TI247-1,Environmental Geography
TI249-1,The Geography of Agricultural Change
TI303-1,Coastal Dynamics
WE113-1,Introduction to Welsh Language II
WE101-1,Welsh Language I
CE471-1,Project Management
CT101-1,Computing Systems
CT102-1,Algorithms & Information Systems
CT1111-1,Engineering Computing II
CT118-1,Introduction to Engineering Computing
CT213-1,Computer Systems & Organization
CT242-1,Technological Frameworks I
CT249.II-1,Game Design & Programming
EC201-1,Microeconomics
CT422-1,Modern Information Management
CT421-1,Artificial Intelligence
AN412-3,Anatomy Written Papers
WE111-1,Introduction to Welsh Language I
ZO422-1,Zoology
AY105-1,Introduction to Management Accounting
AY120-1,Accounting
AY130-1,Financial Reporting
AY207-1,Management Accounting I
AY208-1,Business Finance I
AY209-1,International Financial Reporting I
AY308-1,Taxation I
AY314-1,Business Finance II
AY319-1,Taxation II
AY321-1,Management Accounting II
AY322-1,Management Accounting III
AY324-1,"Auditing, Assurance & Governance"
AY325-1,International Financial Reporting II
AY326-1,International Financial Reporting III
AY505-1,Financial Management
AY507-1,Financial Accounting
AY508-1,Auditing
AY509-1,Taxation
AY528-1,Management Accounting
AY529-1,Finance
AY440.4-1,Financial Reporting
AY523-1,Corporate Finance
AY524-1,Management Control Systems
AY102.R-1,Accounting
BC555-5,Analytical Biochemistry/Chemistry V
BC851-1,Analytical Biochemistry /Chemistry I (Intro.To Business)
BC852-2,Analytical Biochemistry/Chemistry II (Statistics)
BC853-3,Analytical Biochemistry / Chemistry III
BC854-4,Analytical Biochemistry / Chemistry IV
BES5101-1,Validation Enterprise
BES513-1,"Materials, Science & Biomaterials"
BES554-1,Molecular Medicine
BES515-1,"Product Development, Validation & Regulation"
BES558-1,Introduction to Physical Sciences & Biomedical Applications
BES503-1,Principles of Cell & Molecular Biology
BES504-1,Optics & Cell Biology
BG110-1,Biotechnology I
BG204-1,Biotechnology Skills with French/German II
BG5104-1,Protein Technology
BG5105-1,Diagnostic Biotechnology
BG304-1,Biotechnology Skills for Placements
BG305-1,Biotechnology Skills with French/German III
BG501-1,Biotechnology I
AT101-1,Astronomy I
MG524-1,Management
SH340-1,Spanish Language IV
SI331-1,Renal Physiology
AN230-1,Human Body Structure
AN240-1,Human Body Structure
AN3101-1,Musculoskeletal Anatomy Theory
AN318-1,Advanced Anatomy Part 1
AN319-1,Advanced Anatomy Part 2
AN326-1,Neuroanatomy
AN412-2,Anatomy Written Papers
AN425-1,Molecular and Cellular Anatomy I
AN426-1,Neuroanatomy and Imaging
AN427-1,Molecular and Cellular Anatomy II
AN428-1,Advanced Anatomy
AN435-1,Advanced Anatomy I
AN436-1,Advanced Anatomy 2
AN437-1,Advanced Cell Biology and Development
AN438-1,Advanced Gross Anatomy 1
AN439-1,Advanced Gross Anatomy 2
AN441-1,Physical Anthropology
AN442-1,Imaging and Analysis
AN443-CB1,Medical Imaging
AN445-1,Scientific Writing
AN446-1,Tissue Processing
CT351-1,Networking
EC507-1,Economics
PI240-1,Bioethics
TI317-1,Specialism 2 (Cultural Geography)
PS403-1,Biological Psychology
TI237-1,Geographies of Cyberspace
TI241-1,Principles in Physical Geography II
TI242-1,Elements in the Geography of Ireland II
TI245-1,Rural Geography:Concepts & European Perspectives
TI304-1,Spaces of the Urban-Rural Fringe
TI318-1,Climate Change
TI331-1,Geography of Tourism & Recreation
TI333-1,Geographies of Globalisation
